category,title,url,embedding,subtitle
Food and Agriculture,Local animal breeds with conserved genetic material,https://ourworldindata.org/grapher/proportion-of-animal-breeds-genetic-conservation,"<iframe src=""https://ourworldindata.org/grapher/proportion-of-animal-breeds-genetic-conservation?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>","The number of local animal breeds, those that exist in only one country, with sufficient genetic material stored within genebank collections to allow the reconstitution of the breed in case of extinction."
Food and Agriculture,Transboundary animal breeds with conserved genetic material,https://ourworldindata.org/grapher/number-of-transboundary-animal-breeds-which-have-genetic-resources-secured-in-conservation-facilities,"<iframe src=""https://ourworldindata.org/grapher/number-of-transboundary-animal-breeds-which-have-genetic-resources-secured-in-conservation-facilities?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>","The number of transboundary animal breeds, those that exist in more than one country, with sufficient genetic material stored within genebank collections to allow the reconstitution of the breed in case of extinction."
Forests & Deforestation,Above-ground forest biomass,https://ourworldindata.org/grapher/above-ground-biomass-in-forest-per-hectare,"<iframe src=""https://ourworldindata.org/grapher/above-ground-biomass-in-forest-per-hectare?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>","Tonnes of above-ground forest biomass per hectare. Changes in the above-ground forest biomass show the balance between gains from forest growth and losses due to wood removal, natural losses, fire, wind, pests and diseases."
Forests & Deforestation,Annual CO2 emissions from deforestation by product,https://ourworldindata.org/grapher/deforestation-co2-trade-by-product,"<iframe src=""https://ourworldindata.org/grapher/deforestation-co2-trade-by-product?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>","This measures the amount of CO₂ emissions linked to deforestation for food production – it is trade-adjusted, to reflect the carbon footprint of diets within a given country. It is based on the annual average over the period from 2010 to 2014."
Forests & Deforestation,Annual CO2 emissions from deforestation for food production,https://ourworldindata.org/grapher/co2-deforestation-for-food,"<iframe src=""https://ourworldindata.org/grapher/co2-deforestation-for-food?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>","Tonnes of CO₂ emissions linked to deforestation for food production – it is trade-adjusted, to reflect the carbon footprint of diets within a given country. Based on the annual average over the period from 2010 to 2014."
Forests & Deforestation,Annual afforestation,https://ourworldindata.org/grapher/annual-afforestation,"<iframe src=""https://ourworldindata.org/grapher/annual-afforestation?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>","Afforestation is the establishment of forest through planting and/or deliberate seeding on land that, until then, was not classified as forest."
Forests & Deforestation,Annual change in forest area,https://ourworldindata.org/grapher/forest-area-net-change-rate,"<iframe src=""https://ourworldindata.org/grapher/forest-area-net-change-rate?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>","The annual net change in forested area as a percentage of total forest area. Negative values indicate a net loss of forest, and positive values indicate a net gain."
Forests & Deforestation,Annual change in forest area,https://ourworldindata.org/grapher/annual-change-forest-area,"<iframe src=""https://ourworldindata.org/grapher/annual-change-forest-area?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>",Net change in forest area measures forest expansion (either through afforestation or natural expansion) minus deforestation
Forests & Deforestation,Annual change in forest area as a share of forest area,https://ourworldindata.org/grapher/change-forest-area-share-total,"<iframe src=""https://ourworldindata.org/grapher/change-forest-area-share-total?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>",Annual net change in forest area measures forest expansion (the sum of afforestation and natural expansion) minus deforestation
Forests & Deforestation,Annual change in forest area vs. GDP per capita,https://ourworldindata.org/grapher/change-forest-vs-gdp,"<iframe src=""https://ourworldindata.org/grapher/change-forest-vs-gdp?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>","Annual change in forest area is measured as the five-year average. A positive change in forest area represents reforestation, and negative change represents net deforestation. GDP per capita is measured in constant international-dollars which adjusts for inflation and cross-country price differences."
Forests & Deforestation,Annual deforestation,https://ourworldindata.org/grapher/annual-deforestation,"<iframe src=""https://ourworldindata.org/grapher/annual-deforestation?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>",Data source: UN Food and Agriculture Organization (FAO). Forest Resources Assessment.
Forests & Deforestation,Annual deforestation as a share of forest area,https://ourworldindata.org/grapher/deforestation-share-forest-area,"<iframe src=""https://ourworldindata.org/grapher/deforestation-share-forest-area?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>",Data source: UN Food and Agriculture Organization (FAO). Forest Resources Assessment.
Forests & Deforestation,Annual deforestation by region (2010–2014),https://ourworldindata.org/grapher/commodity-deforestation-by-region,"<iframe src=""https://ourworldindata.org/grapher/commodity-deforestation-by-region?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>","Annual deforestation is measured as the average between 2010 and 2014, and is measured in hectares."
Forests & Deforestation,Annual forest expansion,https://ourworldindata.org/grapher/annual-forest-expansion,"<iframe src=""https://ourworldindata.org/grapher/annual-forest-expansion?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>","Forest expansion is the sum of afforestation (the establishment of forest through planting and/or deliberate seeding) and natural forest expansion (expansion of forests through natural succession on land that, until then, was under another land use)."
Forests & Deforestation,Annual tropical deforestation by agricultural product,https://ourworldindata.org/grapher/deforestation-by-commodity,"<iframe src=""https://ourworldindata.org/grapher/deforestation-by-commodity?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>","Annual deforestation is measured as the average between 2010 and 2014, and is measured in hectares."
Forests & Deforestation,Change in domestic forest area vs. deforestation embedded in imported goods,https://ourworldindata.org/grapher/domestic-forest-change-vs-imported-deforestation,"<iframe src=""https://ourworldindata.org/grapher/domestic-forest-change-vs-imported-deforestation?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>",A positive change in domestic forest area represents reforestation. Deforestation embedded in imported goods measures deforestation in other countries caused in the production of food and forestry products which are imported. Countries which lie below the dashed line import deforestation at a higher rate than they are reforesting domestically.
Forests & Deforestation,Change in total mangrove area,https://ourworldindata.org/grapher/change-in-total-mangrove-area,"<iframe src=""https://ourworldindata.org/grapher/change-in-total-mangrove-area?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>",Percentage change in mangrove area from the baseline extent of mangroves in 2000.
Forests & Deforestation,Drivers of deforestation in Indonesia,https://ourworldindata.org/grapher/deforestation-drivers-indonesia,"<iframe src=""https://ourworldindata.org/grapher/deforestation-drivers-indonesia?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>","Data source: Austin, K. G., Schwantes, A., Gu, Y., & Kasibhatla, P. S. (2019). What causes deforestation in Indonesia?"
Forests & Deforestation,Drivers of forest loss in the Brazilian Amazon,https://ourworldindata.org/grapher/drivers-forest-loss-brazil-amazon,"<iframe src=""https://ourworldindata.org/grapher/drivers-forest-loss-brazil-amazon?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>",Annual forest loss includes permanent conversion of forest to other land uses (deforestation) and temporary forest loss (degradation). This is measured in hectares.
Forests & Deforestation,Exported deforestation,https://ourworldindata.org/grapher/exported-deforestation,"<iframe src=""https://ourworldindata.org/grapher/exported-deforestation?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>",Exported deforestation is the amount of annual deforestation that is driven by the production of food and forestry products that are exported for consumption in other countries. This is measured in hectares.
Forests & Deforestation,Forest area,https://ourworldindata.org/grapher/forest-area-km,"<iframe src=""https://ourworldindata.org/grapher/forest-area-km?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>","Forest area is land under natural or planted stands of trees of at least 5 meters in situ, whether productive or not, and excludes tree stands in agricultural production systems."
Forests & Deforestation,Forest area by type: naturally regenerating vs. planted,https://ourworldindata.org/grapher/forest-area-primary-planted,"<iframe src=""https://ourworldindata.org/grapher/forest-area-primary-planted?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>",Data source: Food and Agriculture Organization of the United Nations (2024)
Forests & Deforestation,Forest certified for sustainable use,https://ourworldindata.org/grapher/proportion-of-forest-area-certified-under-an-independently-verified-certification-scheme,"<iframe src=""https://ourworldindata.org/grapher/proportion-of-forest-area-certified-under-an-independently-verified-certification-scheme?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>","The area of forest, measured in hectares, which has been certified for sustainable use by and independently verified forest certification scheme."
Forests & Deforestation,Forest transition phase,https://ourworldindata.org/grapher/forest-transition-phase,"<iframe src=""https://ourworldindata.org/grapher/forest-transition-phase?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>",Countries are grouped into four forest transition phases which tend to represent a sequence of development. (1) Pre-transition: high forest cover and low deforestation rates; (2) Early-transition: forests lost at an increasingly rapid rate; (3) Late-transition: small fraction of remaining forest but slowing of deforestation; (4) Post-transition: forest cover increases through reforestation.
Forests & Deforestation,Global forestry area,https://ourworldindata.org/grapher/global-forestry-area-1958-2014,"<iframe src=""https://ourworldindata.org/grapher/global-forestry-area-1958-2014?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>","Global forestry area, measured in hectares. Forested area includes primary, regenerated forestry and woodlands."
Forests & Deforestation,Imported deforestation,https://ourworldindata.org/grapher/imported-deforestation,"<iframe src=""https://ourworldindata.org/grapher/imported-deforestation?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>",Imported deforestation is the amount of deforestation in other countries that is driven by the production of food and forestry products that are imported. This is measured in hectares.
Forests & Deforestation,Number of trees,https://ourworldindata.org/grapher/number-of-trees,"<iframe src=""https://ourworldindata.org/grapher/number-of-trees?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>",Data source: Crowther et al. (2015). Mapping tree density at scale. Nature.
Forests & Deforestation,Number of trees per capita,https://ourworldindata.org/grapher/trees-per-capita,"<iframe src=""https://ourworldindata.org/grapher/trees-per-capita?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>",Data source: Crowther et al. (2015). Mapping tree density at scale. Nature.
Forests & Deforestation,Number of trees per km²,https://ourworldindata.org/grapher/number-of-trees-per-km,"<iframe src=""https://ourworldindata.org/grapher/number-of-trees-per-km?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>",Data source: Crowther et al. (2015). Mapping tree density at scale. Nature.
Forests & Deforestation,Per capita CO2 emissions from deforestation for food production,https://ourworldindata.org/grapher/per-capita-co2-food-deforestation,"<iframe src=""https://ourworldindata.org/grapher/per-capita-co2-food-deforestation?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>","Tonnes of CO₂ emissions per person linked to deforestation for food production – it is trade-adjusted, to reflect the carbon footprint of diets within a given country. Based on the annual average over the period from 2010 to 2014."
Forests & Deforestation,Share of CO2 emissions from tropical deforestation and peatlands,https://ourworldindata.org/grapher/share-co2-emissions-deforestation,"<iframe src=""https://ourworldindata.org/grapher/share-co2-emissions-deforestation?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>",This is measured as the average over the period from 2010 to 2014.
Forests & Deforestation,Share of annual global forest expansion,https://ourworldindata.org/grapher/share-global-forest-expansion,"<iframe src=""https://ourworldindata.org/grapher/share-global-forest-expansion?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>",Data source: UN Food and Agriculture Organization (FAO). Forest Resources Assessment.
Forests & Deforestation,Share of deforestation that is driven by domestic consumption,https://ourworldindata.org/grapher/share-deforestation-domestic-consumption,"<iframe src=""https://ourworldindata.org/grapher/share-deforestation-domestic-consumption?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>",The share of national deforestation that is driven by the production of goods that are consumed within domestic markets i.e. not exported to other countries.
Forests & Deforestation,Share of deforestation that is exported,https://ourworldindata.org/grapher/share-deforestation-exported,"<iframe src=""https://ourworldindata.org/grapher/share-deforestation-exported?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>",The share of deforestation that is driven by the production of goods that are exported to other countries.
Forests & Deforestation,Share of forest area within protected areas,https://ourworldindata.org/grapher/proportion-of-forest-area-within-legally-established-protected-areas,"<iframe src=""https://ourworldindata.org/grapher/proportion-of-forest-area-within-legally-established-protected-areas?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>","A protected area is a clearly defined geographical space, recognised, dedicated and managed, through legal or other effective means, to achieve the long-term conservation of nature with associated ecosystem services and cultural values."
Forests & Deforestation,Share of forest with a long-term management plan,https://ourworldindata.org/grapher/proportion-of-forest-area-with-long-term-management-plan,"<iframe src=""https://ourworldindata.org/grapher/proportion-of-forest-area-with-long-term-management-plan?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>",A long-term forest management plan is the basis for the sustainable management of forest resources. An increasing area under a forest management plan indicates progress towards sustainable forest management.
Forests & Deforestation,Share of global annual deforestation,https://ourworldindata.org/grapher/share-global-deforestation,"<iframe src=""https://ourworldindata.org/grapher/share-global-deforestation?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>","The UN FAO publish forest data as the annual average on 10- or 5-year timescales. The following year allocation applies: ""1990"" is the annual average from 1990 to 2000; ""2000"" for 2000 to 2010; ""2010"" for 2010 to 2015; and ""2015"" for 2015 to 2020."
Forests & Deforestation,Share of global forest area,https://ourworldindata.org/grapher/share-global-forest,"<iframe src=""https://ourworldindata.org/grapher/share-global-forest?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>",Data source: UN Food and Agriculture Organization (FAO). Forest Resources Assessment.
Forests & Deforestation,Share of land covered by forest,https://ourworldindata.org/grapher/forest-area-as-share-of-land-area,"<iframe src=""https://ourworldindata.org/grapher/forest-area-as-share-of-land-area?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>","Forest area is land with natural or planted stands of trees at least five meters in height, whether productive or not, and excludes tree stands in agricultural production systems."
Forests & Deforestation,Share of land that is degraded,https://ourworldindata.org/grapher/share-degraded-land,"<iframe src=""https://ourworldindata.org/grapher/share-degraded-land?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>","Land degradation is defined as the reduction or loss of the biological or economic productivity of land resulting from a combination of pressures, including land use and management practices."
Forests & Deforestation,Share of tropical deforestation,https://ourworldindata.org/grapher/region-share-tropical-deforestation,"<iframe src=""https://ourworldindata.org/grapher/region-share-tropical-deforestation?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>","Share of tropical deforestation from commodity production – this includes forest clearance for croplands, pasture and tree plantations for logging. It's measured as the annual average between 2010 and 2014."
Forests & Deforestation,Share of tropical deforestation from agricultural products,https://ourworldindata.org/grapher/share-deforestation-agricultural-products,"<iframe src=""https://ourworldindata.org/grapher/share-deforestation-agricultural-products?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>",This is measured as the average over the period from 2010 to 2014.
Forests & Deforestation,Who is contributing to deforestation abroad?,https://ourworldindata.org/grapher/net-deforestation-in-trade,"<iframe src=""https://ourworldindata.org/grapher/net-deforestation-in-trade?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>",Net deforestation embedded in trade is deforestation driven by imported goods minus exported goods. Net importers of deforestation are countries who contribute to net deforestation in other countries – the deforestation that they cause in other countries is given as a positive value.
Fossil Fuels,Air pollution deaths from fossil fuels,https://ourworldindata.org/grapher/pollution-deaths-from-fossil-fuels,"<iframe src=""https://ourworldindata.org/grapher/pollution-deaths-from-fossil-fuels?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>",This measures annual excess mortality from the health impacts of air pollution from fossil fuels.
Fossil Fuels,Annual CO2 emissions,https://ourworldindata.org/grapher/annual-co2-emissions-per-country,"<iframe src=""https://ourworldindata.org/grapher/annual-co2-emissions-per-country?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>",Carbon dioxide (CO₂) emissions from fossil fuels and industry. Land-use change is not included.
Fossil Fuels,Annual CO2 emissions from coal,https://ourworldindata.org/grapher/annual-co2-coal,"<iframe src=""https://ourworldindata.org/grapher/annual-co2-coal?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>","Annual emissions of carbon dioxide (CO₂) from coal, measured in tonnes."
Fossil Fuels,Annual CO2 emissions from gas,https://ourworldindata.org/grapher/annual-co2-gas,"<iframe src=""https://ourworldindata.org/grapher/annual-co2-gas?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>","Annual emissions of carbon dioxide (CO₂) from gas, measured in tonnes."
Fossil Fuels,Annual CO2 emissions from oil,https://ourworldindata.org/grapher/annual-co2-oil,"<iframe src=""https://ourworldindata.org/grapher/annual-co2-oil?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>","Annual emissions of carbon dioxide (CO₂) from oil, measured in tonnes."
Fossil Fuels,Annual change in coal energy consumption,https://ourworldindata.org/grapher/annual-change-coal,"<iframe src=""https://ourworldindata.org/grapher/annual-change-coal?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>","Change in coal energy consumption relative to the previous year, measured in terawatt-hours."
Fossil Fuels,Annual change in fossil fuel consumption,https://ourworldindata.org/grapher/annual-change-fossil-fuels,"<iframe src=""https://ourworldindata.org/grapher/annual-change-fossil-fuels?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>","Change in fossil energy consumption, measured in terawatt-hours, relative to the previous year. This is the sum of energy from coal, oil and gas."
Fossil Fuels,Annual change in gas consumption,https://ourworldindata.org/grapher/annual-change-gas,"<iframe src=""https://ourworldindata.org/grapher/annual-change-gas?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>","Change in gas energy consumption relative to the previous year, measured in terawatt-hours."
Fossil Fuels,Annual change in oil consumption,https://ourworldindata.org/grapher/annual-change-oil,"<iframe src=""https://ourworldindata.org/grapher/annual-change-oil?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>","Change in oil energy consumption relative to the previous year, measured in terawatt-hours."
Fossil Fuels,Annual percentage change in coal energy consumption,https://ourworldindata.org/grapher/annual-percentage-change-coal,"<iframe src=""https://ourworldindata.org/grapher/annual-percentage-change-coal?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>",Percentage change in coal energy consumption relative to the previous year.
Fossil Fuels,Annual percentage change in fossil fuel consumption,https://ourworldindata.org/grapher/annual-percentage-change-fossil-fuels,"<iframe src=""https://ourworldindata.org/grapher/annual-percentage-change-fossil-fuels?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>","Percentage change in fossil energy consumption relative to the previous year. This is the sum of energy from coal, oil and gas."
Fossil Fuels,Annual percentage change in gas consumption,https://ourworldindata.org/grapher/annual-percentage-change-gas,"<iframe src=""https://ourworldindata.org/grapher/annual-percentage-change-gas?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>",Percentage change in gas energy consumption relative to the previous year.
Fossil Fuels,Annual percentage change in oil consumption,https://ourworldindata.org/grapher/annual-percentage-change-oil,"<iframe src=""https://ourworldindata.org/grapher/annual-percentage-change-oil?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>",Percentage change in oil energy consumption relative to the previous year.
Fossil Fuels,CO2 emissions by fuel or industry,https://ourworldindata.org/grapher/co2-emissions-by-fuel-line,"<iframe src=""https://ourworldindata.org/grapher/co2-emissions-by-fuel-line?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>",Data source: Global Carbon Budget (2023)
Fossil Fuels,Carbon dioxide emissions factors,https://ourworldindata.org/grapher/carbon-dioxide-emissions-factor,"<iframe src=""https://ourworldindata.org/grapher/carbon-dioxide-emissions-factor?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>",Emissions factors quantify the average CO₂ output per unit of energy. They are measured in kilograms of CO₂ per megawatt-hour (MWh) of energy from various fossil fuel sources.
Fossil Fuels,Coal by end user in the United Kingdom,https://ourworldindata.org/grapher/coal-by-end-user-uk,"<iframe src=""https://ourworldindata.org/grapher/coal-by-end-user-uk?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>",Coal use differentiated by its end use category. This is measured in tonnes per year.
Fossil Fuels,Coal consumption,https://ourworldindata.org/grapher/coal-consumption-by-country-terawatt-hours-twh,"<iframe src=""https://ourworldindata.org/grapher/coal-consumption-by-country-terawatt-hours-twh?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>","Coal consumption by country or region, measured in terawatt-hours (TWh)."
Fossil Fuels,Coal consumption by region,https://ourworldindata.org/grapher/coal-consumption-by-region,"<iframe src=""https://ourworldindata.org/grapher/coal-consumption-by-region?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>",Annual coal consumption is measured in terawatt-hours (TWh).
Fossil Fuels,Coal output from opencast and deepmines in the United Kingdom,https://ourworldindata.org/grapher/coal-uk-opencast-deep-mine,"<iframe src=""https://ourworldindata.org/grapher/coal-uk-opencast-deep-mine?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>","Coal output in the United Kingdom, measured from opencast and deepmined sources. This is measured in tonnes of coal per year."
Fossil Fuels,Coal output per worker in the United Kingdom,https://ourworldindata.org/grapher/coal-output-per-worker-in-the-united-kingdom,"<iframe src=""https://ourworldindata.org/grapher/coal-output-per-worker-in-the-united-kingdom?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>","Average coal output per worker, measured in tonnes per employee per year. The number employed in the coal industry includes those hired as contractors."
Fossil Fuels,Coal prices,https://ourworldindata.org/grapher/coal-prices,"<iframe src=""https://ourworldindata.org/grapher/coal-prices?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>",Coal prices of various production locations are measured in US dollars per tonne. This data is not adjusted for inflation.
Fossil Fuels,Coal production,https://ourworldindata.org/grapher/coal-production-by-country,"<iframe src=""https://ourworldindata.org/grapher/coal-production-by-country?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>",Measured in terawatt-hours.
Fossil Fuels,Coal production,https://ourworldindata.org/grapher/coal-production-country,"<iframe src=""https://ourworldindata.org/grapher/coal-production-country?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>",Coal production is measured as primary energy in terawatt-hours.
Fossil Fuels,Coal production and imports in the United Kingdom,https://ourworldindata.org/grapher/coal-output-uk-tonnes,"<iframe src=""https://ourworldindata.org/grapher/coal-output-uk-tonnes?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>","Coal production and imports in the United Kingdom, measured in tonnes per year."
Fossil Fuels,Coal production by region,https://ourworldindata.org/grapher/coal-production-by-region,"<iframe src=""https://ourworldindata.org/grapher/coal-production-by-region?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>",Annual coal production is measured in terawatt-hours (TWh).
Fossil Fuels,Coal production per capita,https://ourworldindata.org/grapher/coal-prod-per-capita,"<iframe src=""https://ourworldindata.org/grapher/coal-prod-per-capita?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>",Measured in kilowatt-hours per person.
Fossil Fuels,Coal production per capita over the long-term,https://ourworldindata.org/grapher/coal-production-per-capita-over-the-long-term,"<iframe src=""https://ourworldindata.org/grapher/coal-production-per-capita-over-the-long-term?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>","Average coal production per capita over the long-term, measured in megawatt-hour (MWh) equivalents per person per year."
Fossil Fuels,Coal reserves,https://ourworldindata.org/grapher/coal-proved-reserves,"<iframe src=""https://ourworldindata.org/grapher/coal-proved-reserves?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>","Proved reserves, measured in tonnes, are generally those quantities that can be recovered in the future from known reservoirs under existing economic and operating conditions, according to geological and engineering information."
Fossil Fuels,Coal reserves by type,https://ourworldindata.org/grapher/coal-reserves-by-type,"<iframe src=""https://ourworldindata.org/grapher/coal-reserves-by-type?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>","Coal reserves broken down by type and quality, measured in tonnes. Coal types are categorized based on carbon content, ranking highest to lowest as: anthracite, bituminous, sub-bituminous then lignite. Coal with the highest carbon content - anthracite and bituminous is typically of higher quality and results in fewer local air pollutants when burned."
Fossil Fuels,Cobalt production,https://ourworldindata.org/grapher/cobalt-production,"<iframe src=""https://ourworldindata.org/grapher/cobalt-production?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>",Cobalt production is measured in tonnes.
